,tract_id,white_CT,black_CT,asian_CT,hispanic_CT,Under $50K_CT,$50K - $100K_CT,$100K - $200K_CT,Over $200K_CT,Food_CT,Shopping_CT,Work_CT,Health_CT,Religious_CT,Service_CT,Entertainment_CT,Grocery_CT,Education_CT,Arts/Museum_CT,Transportation_CT,Sports_CT,white_inflow_CT,black_inflow_CT,hispanic_inflow_CT,asian_inflow_CT,Under $50K_inflow_CT,$50K - $100K_inflow_CT,$100K - $200K_inflow_CT,Over $200K_inflow_CT,total_population_CT,total_visitors_estimated_CT,total_visitors_received
117,25025110201,0.1341752170481452,0.4747434885556432,0.0082872928176795,0.3468823993685872,0.5794701986754967,0.2262693156732891,0.1401766004415011,0.054083885209713,17.230890259995814,5.743630086665272,0.0,0.0,5.743630086665272,17.230890259995814,5.743630086665272,2.871815043332636,0.0,0.0,0.0,0.0,0.21516923539432298,0.458227264454253,0.2956422521491499,0.030961248002274,0.5057927808584426,0.2148390322396898,0.218087970809271,0.0612802160925966,8012,5686,5686
118,25025110301,0.2748641883799326,0.37655767861797695,0.014513305695913827,0.3056228639356928,0.4141283355859165,0.3161327395570765,0.20957243209110687,0.0601664927659,14.2016088404175,19.527212155574066,1.7752011050521874,2.4228284433644336,1.7752011050521874,13.721662411989803,0.6476273383122458,2.4228284433644336,3.550402210104375,1.7752011050521874,0.0,0.0,0.18169710393273275,0.5115307169570545,0.2732305993450467,0.033541579765165835,0.5451687490060689,0.19796841523051814,0.20207999891974623,0.054782836843666464,8536,43295,43295
119,25025110401,0.27449966036513224,0.2383019324644123,0.034856764781020066,0.43209124933316173,0.47667585004197455,0.2618428436924589,0.21896993140296925,0.04251137486259723,2.863015215869567,0.0,0.0,3.817353621159422,9.463829880818308,8.072099358923648,3.3004073324743706,3.3004073324743706,1.908676810579711,3.817353621159422,0.9543384052898555,0.0,0.29810799077098676,0.3676108093397016,0.2949219288057253,0.03935927108358623,0.4878803751275274,0.21521595015249673,0.22825054100552442,0.06865313371445134,10267,5902,5902
120,25025110403,0.5086762413034049,0.1896684763307725,0.022140480617419186,0.2622749085099315,0.2943739402271581,0.16278595351985922,0.45869847578964446,0.08414163046333813,0.0,1.5179339413199906,0.0,0.0,1.252887266807652,1.5179339413199906,0.0,0.0,2.5534253907210385,3.2664488752514838,0.0,0.0,0.39866612145874336,0.29790996931525987,0.26108735748522965,0.042336551740766955,0.40222326896411215,0.20191005139304394,0.3030346040725142,0.0928320755703295,11856,2249,2249
121,25025110501,0.811843205444441,0.03284591962963112,0.013114917267686139,0.1079848870259265,0.2922908381423703,0.20754960973052242,0.32916790889691006,0.1709916432301971,3.2424325344123948,0.0,0.0,1.428556682688025,0.0,9.042303192903997,0.0,0.0,1.428556682688025,1.428556682688025,0.0,0.0,0.45483007070477594,0.27388098992073934,0.2292213822381979,0.04206755713628681,0.40480918900364377,0.20456487780433424,0.2891659436678739,0.10145998952414786,7764,3624,3624
122,25025110502,0.4800404251219815,0.10066744047302269,0.03760898067998522,0.32459531507251854,0.35224456637475565,0.1601230430296018,0.3830547431527488,0.10457764744289355,27.17623030969739,15.549168038175452,5.264825972061664,13.147894094305338,3.2869735235763344,10.072631318421395,5.041915514263556,11.390323374308363,1.5320315328891128,3.509883981374443,0.0,0.0,0.37500783105542435,0.32374641865484816,0.2622978191772506,0.03894793111247674,0.44457769130780855,0.20195746558432492,0.2739999066821182,0.07946493642574814,9190,14231,14231
123,25025110601,0.7583757221809736,0.008121347178501149,0.08392217685008933,0.10684884472657476,0.30181747628507677,0.13963827624458533,0.3301488989273979,0.22839534854293994,3.076316693839446,0.0,0.0,2.0188773440698475,1.4421569914503731,2.403594985750622,0.0,0.0,0.0,0.9614379943002488,0.0,0.0,0.5156633366901707,0.2419018320559628,0.19121825991138455,0.05121657134248188,0.40208021649017833,0.18224012886922306,0.29842168836084976,0.11725796627974872,2927,1767,1767
124,25025110607,0.8038046296430684,0.011103788352327695,0.038391826384668176,0.11055111247855404,0.1708054073092186,0.2633391211445025,0.44579018387339064,0.12006528767288811,6.0762015240464775,6.348359394869179,0.7827153290957024,12.618914363607917,7.285454097684521,5.571103207390547,3.0997195813833067,3.0997195813833067,0.7827153290957024,1.081312439283983,0.7827153290957024,0.0,0.5100409241474314,0.22543135695601868,0.21382061940719646,0.050707099489353265,0.3724828529961147,0.20211091546119853,0.3100311715937785,0.11537505994890815,8302,10243,10244
125,25025120103,0.7856371490280778,0.0232181425485961,0.0620950323974082,0.0745140388768898,0.1574074074074074,0.1322751322751322,0.3544973544973545,0.3558201058201058,36.80139857564487,8.49263044053343,0.0,11.323507254044571,0.0,2.830876813511144,11.323507254044571,2.830876813511144,0.0,0.0,0.0,0.0,0.4579840270095627,0.2515899396915949,0.23365988435125593,0.0567661489475864,0.4124769245669019,0.195943370855789,0.2665887966015828,0.1249909079757262,2421,5954,5954
126,25025120104,0.5078242284678692,0.1767070324325388,0.08218931741048313,0.17918535127479318,0.4000228849220419,0.2497020438101437,0.2617533040511655,0.08852176721664891,0.0,1.8246309571429327,0.0,0.0,9.381307199856368,18.762614399712735,0.0,0.0,9.381307199856368,0.0,0.0,0.0,0.31886208900685425,0.3486986850052668,0.27819496080448824,0.0542442651833906,0.5241154998732259,0.19008907872469713,0.21321433133692239,0.07258109006515454,2419,2793,2793
127,25025120105,0.8176674965189586,0.03976615782181044,0.06209211844499805,0.0512865976789054,0.15429306113925675,0.08996394268367534,0.3808822648155526,0.3748607313615151,0.0,0.4347336334892581,0.0,3.675443265514753,1.7241266702149431,0.0,0.0,0.6036716119758028,2.414686447903211,0.0,0.0,0.0,0.4695206413807935,0.2760503509121468,0.1973706295906418,0.05705837811641775,0.4150729781145533,0.1936530013067898,0.26986871156993725,0.12140530900871939,2688,5570,5570
128,25025120201,0.49048639700904156,0.17269370983789648,0.0570792512631569,0.2452510641704434,0.3848443262578376,0.20292677483275015,0.31119243062034707,0.10103646828906503,8.599835282090487,12.729305705829173,1.444780034112324,4.334340102336971,0.0,13.491464326139232,6.814160813365051,1.512792412119738,4.334340102336971,2.684690389626364,0.0,0.0,0.2817182793383487,0.40391774907022515,0.26225251780309417,0.05211145378833169,0.5180660475438306,0.19527238445172046,0.21576291019140267,0.07089865781304622,10906,15682,15682
