geoid_o,geoid_d,month_year,visitor_flows,pop_flows,date_range
25025092400,25025980300,2021-04,58,1961.0,04/05/21 - 04/11/21
25025092400,25025980300,2021-05,79,2766.0,05/03/21 - 05/09/21
25025092400,25025980300,2021-06,53,1909.0,06/07/21 - 06/13/21
25025092400,25025980300,2021-07,62,2095.0,07/05/21 - 07/11/21
25025092400,25025980300,2021-08,57,2001.0,08/02/21 - 08/08/21
25025092400,25025980300,2021-09,56,1824.0,09/06/21 - 09/12/21
25025092400,25025980300,2021-10,64,2087.0,10/04/21 - 10/10/21
25025092400,25025980300,2021-11,111,3275.0,11/01/21 - 11/07/21
25025092400,25025980300,2021-12,24,717.0,12/06/21 - 12/12/21
25025092400,25025980700,2021-05,12,435.0,05/03/21 - 05/09/21
25025092400,25025980700,2021-08,16,554.0,08/09/21 - 08/15/21
25025092400,25025980700,2021-12,8,236.0,12/06/21 - 12/12/21
25025092400,25025981100,2021-04,12,416.0,04/19/21 - 04/25/21
25025092400,25025981100,2021-05,32,1136.0,05/03/21 - 05/09/21
25025092400,25025981100,2021-06,20,700.0,06/07/21 - 06/13/21
25025092400,25025981100,2021-08,24,821.0,08/02/21 - 08/08/21
25025092400,25025981100,2021-10,9,289.0,10/18/21 - 10/24/21
25025092400,25025981100,2021-11,21,621.0,11/01/21 - 11/07/21
25025092400,25025981201,2021-01,8,253.0,01/11/21 - 01/17/21
25025092400,25025981201,2021-03,8,266.0,03/08/21 - 03/14/21
25025092400,25025981201,2021-05,51,1828.0,05/03/21 - 05/09/21
25025092400,25025981201,2021-06,20,737.0,06/14/21 - 06/20/21
25025092400,25025981201,2021-07,8,271.0,07/19/21 - 07/25/21
25025092400,25025981201,2021-08,21,725.0,08/09/21 - 08/15/21
25025092400,25025981202,2021-01,8,253.0,01/11/21 - 01/17/21
25025092400,25025981202,2021-08,20,687.0,08/02/21 - 08/08/21
25025092400,25025981202,2021-09,16,509.0,09/06/21 - 09/12/21
25025092400,25025981300,2021-01,20,588.0,01/04/21 - 01/10/21
25025092400,25025981300,2021-02,41,1344.0,02/08/21 - 02/14/21
25025092400,25025981300,2021-03,44,1488.0,03/01/21 - 03/07/21
25025092400,25025981300,2021-04,32,1051.0,04/05/21 - 04/11/21
25025092400,25025981300,2021-05,16,576.0,05/03/21 - 05/09/21
25025092400,25025981300,2021-06,56,2039.0,06/07/21 - 06/13/21
25025092400,25025981300,2021-07,32,1098.0,07/05/21 - 07/11/21
25025092400,25025981300,2021-08,56,1944.0,08/02/21 - 08/08/21
25025092400,25025981300,2021-09,42,1352.0,09/06/21 - 09/12/21
25025092400,25025981300,2021-10,56,1822.0,10/04/21 - 10/10/21
25025092400,25025981300,2021-11,56,1638.0,11/01/21 - 11/07/21
25025092400,25025981300,2021-12,28,851.0,12/06/21 - 12/12/21
25025092400,25025981502,2021-08,8,274.0,08/09/21 - 08/15/21
25025092400,25025981502,2021-10,9,293.0,10/04/21 - 10/10/21
25025092400,25025981700,2021-08,30,1046.0,08/02/21 - 08/08/21
25025092400,25025981700,2021-10,20,651.0,10/04/21 - 10/10/21
25025092400,25025981700,2021-11,8,243.0,11/01/21 - 11/07/21
25025092400,25025981700,2021-12,15,450.0,12/06/21 - 12/12/21
25025092400,25025981800,2021-05,12,419.0,05/03/21 - 05/09/21
25025092400,25025981800,2021-08,12,408.0,08/02/21 - 08/08/21
25025100100,25025000202,2021-08,12,61.0,08/02/21 - 08/08/21
25025100100,25025000402,2021-07,58,235.0,07/05/21 - 07/11/21
25025100100,25025000402,2021-08,38,202.0,08/02/21 - 08/08/21
25025100100,25025000402,2021-09,29,190.0,09/13/21 - 09/19/21
25025100100,25025000402,2021-10,31,218.0,10/04/21 - 10/10/21
25025100100,25025000402,2021-11,44,296.0,11/01/21 - 11/07/21
25025100100,25025000402,2021-12,28,157.0,12/06/21 - 12/12/21
25025100100,25025000502,2021-03,8,267.0,03/15/21 - 03/21/21
25025100100,25025000502,2021-10,8,58.0,10/11/21 - 10/17/21
25025100100,25025000502,2021-11,16,114.0,11/01/21 - 11/07/21
25025100100,25025000601,2021-03,8,245.0,03/08/21 - 03/14/21
25025100100,25025000601,2021-09,12,81.0,09/13/21 - 09/19/21
25025100100,25025000601,2021-11,8,52.0,11/01/21 - 11/07/21
25025100100,25025000601,2021-12,12,66.0,12/06/21 - 12/12/21
25025100100,25025000703,2021-12,8,45.0,12/13/21 - 12/19/21
25025100100,25025010103,2021-04,12,330.0,04/05/21 - 04/11/21
25025100100,25025010103,2021-10,8,53.0,10/04/21 - 10/10/21
25025100100,25025010103,2021-11,9,56.0,11/15/21 - 11/21/21
25025100100,25025010103,2021-12,8,45.0,12/13/21 - 12/19/21
25025100100,25025010104,2021-04,16,473.0,04/19/21 - 04/25/21
25025100100,25025010104,2021-12,23,130.0,12/06/21 - 12/12/21
25025100100,25025010204,2021-01,24,672.0,01/04/21 - 01/10/21
25025100100,25025010204,2021-03,29,931.0,03/01/21 - 03/07/21
25025100100,25025010204,2021-05,12,182.0,05/03/21 - 05/09/21
25025100100,25025010204,2021-06,12,165.0,06/07/21 - 06/13/21
25025100100,25025010204,2021-10,16,115.0,10/04/21 - 10/10/21
25025100100,25025010204,2021-11,15,127.0,11/01/21 - 11/07/21
25025100100,25025010300,2021-01,12,348.0,01/18/21 - 01/24/21
25025100100,25025010300,2021-02,12,382.0,02/08/21 - 02/14/21
25025100100,25025010300,2021-03,32,1065.0,03/01/21 - 03/07/21
25025100100,25025010300,2021-04,12,339.0,04/12/21 - 04/18/21
25025100100,25025010300,2021-05,25,353.0,05/03/21 - 05/09/21
25025100100,25025010300,2021-07,16,66.0,07/12/21 - 07/18/21
25025100100,25025010300,2021-08,28,148.0,08/02/21 - 08/08/21
25025100100,25025010300,2021-09,20,131.0,09/06/21 - 09/12/21
25025100100,25025010300,2021-10,20,142.0,10/04/21 - 10/10/21
25025100100,25025010300,2021-11,45,321.0,11/01/21 - 11/07/21
25025100100,25025010300,2021-12,12,69.0,12/06/21 - 12/12/21
25025100100,25025010403,2021-01,16,472.0,01/11/21 - 01/17/21
25025100100,25025010403,2021-02,26,772.0,02/01/21 - 02/07/21
25025100100,25025010403,2021-03,21,683.0,03/08/21 - 03/14/21
25025100100,25025010403,2021-04,25,687.0,04/12/21 - 04/18/21
25025100100,25025010403,2021-05,12,111.0,05/24/21 - 05/30/21
25025100100,25025010403,2021-06,13,180.0,06/07/21 - 06/13/21
25025100100,25025010403,2021-09,17,114.0,09/06/21 - 09/12/21
25025100100,25025010403,2021-11,16,133.0,11/01/21 - 11/07/21
25025100100,25025010403,2021-12,8,45.0,12/13/21 - 12/19/21
25025100100,25025010404,2021-05,13,183.0,05/03/21 - 05/09/21
25025100100,25025010404,2021-06,8,70.0,06/07/21 - 06/13/21
25025100100,25025010404,2021-11,8,52.0,11/01/21 - 11/07/21
25025100100,25025010405,2021-02,13,400.0,02/01/21 - 02/07/21
25025100100,25025010405,2021-03,23,720.0,03/15/21 - 03/21/21
25025100100,25025010405,2021-05,13,132.0,05/17/21 - 05/23/21
25025100100,25025010405,2021-06,8,109.0,06/07/21 - 06/13/21
25025100100,25025010405,2021-07,16,65.0,07/19/21 - 07/25/21
25025100100,25025010405,2021-10,13,93.0,10/04/21 - 10/10/21
25025100100,25025010405,2021-11,8,49.0,11/15/21 - 11/21/21
25025100100,25025010500,2021-05,11,172.0,05/03/21 - 05/09/21
25025100100,25025010500,2021-08,24,120.0,08/02/21 - 08/08/21
25025100100,25025010500,2021-09,17,108.0,09/06/21 - 09/12/21
25025100100,25025010500,2021-11,8,49.0,11/15/21 - 11/21/21
25025100100,25025010600,2021-01,30,822.0,01/04/21 - 01/10/21
25025100100,25025010600,2021-02,28,843.0,02/08/21 - 02/14/21
25025100100,25025010600,2021-03,20,669.0,03/01/21 - 03/07/21
25025100100,25025010600,2021-05,12,129.0,05/17/21 - 05/23/21
25025100100,25025010600,2021-06,16,167.0,06/14/21 - 06/20/21
25025100100,25025010600,2021-08,50,261.0,08/02/21 - 08/08/21
25025100100,25025010600,2021-09,12,76.0,09/06/21 - 09/12/21
25025100100,25025010600,2021-10,62,454.0,10/04/21 - 10/10/21
25025100100,25025010600,2021-11,20,132.0,11/01/21 - 11/07/21
25025100100,25025010600,2021-12,17,94.0,12/06/21 - 12/12/21
25025100100,25025010701,2021-06,12,123.0,06/07/21 - 06/13/21
25025100100,25025010701,2021-08,16,87.0,08/02/21 - 08/08/21
25025100100,25025010701,2021-09,24,157.0,09/06/21 - 09/12/21
25025100100,25025010701,2021-10,23,161.0,10/04/21 - 10/10/21
25025100100,25025010701,2021-11,36,238.0,11/01/21 - 11/07/21
25025100100,25025010701,2021-12,13,74.0,12/13/21 - 12/19/21
25025100100,25025010702,2021-03,13,421.0,03/01/21 - 03/07/21
25025100100,25025010702,2021-06,29,183.0,06/07/21 - 06/13/21
25025100100,25025010702,2021-07,62,250.0,07/05/21 - 07/11/21
25025100100,25025010702,2021-08,75,401.0,08/02/21 - 08/08/21
25025100100,25025010702,2021-09,89,568.0,09/06/21 - 09/12/21
25025100100,25025010702,2021-10,76,539.0,10/04/21 - 10/10/21
25025100100,25025010702,2021-11,57,405.0,11/01/21 - 11/07/21
25025100100,25025010702,2021-12,38,214.0,12/06/21 - 12/12/21
25025100100,25025020200,2021-07,8,33.0,07/12/21 - 07/18/21
25025100100,25025020200,2021-08,8,43.0,08/16/21 - 08/22/21
25025100100,25025020301,2021-01,8,235.0,01/18/21 - 01/24/21
25025100100,25025020301,2021-04,16,447.0,04/05/21 - 04/11/21
25025100100,25025020301,2021-05,12,205.0,05/03/21 - 05/09/21
25025100100,25025020301,2021-07,20,81.0,07/12/21 - 07/18/21
25025100100,25025020301,2021-08,25,137.0,08/02/21 - 08/08/21
25025100100,25025020301,2021-09,90,592.0,09/06/21 - 09/12/21
25025100100,25025020301,2021-10,97,691.0,10/04/21 - 10/10/21
25025100100,25025020301,2021-11,93,725.0,11/01/21 - 11/07/21
25025100100,25025020301,2021-12,32,183.0,12/13/21 - 12/19/21
25025100100,25025020302,2021-07,12,47.0,07/05/21 - 07/11/21
25025100100,25025030100,2021-08,8,45.0,08/16/21 - 08/22/21
25025100100,25025030100,2021-09,17,113.0,09/06/21 - 09/12/21
25025100100,25025030100,2021-12,8,44.0,12/06/21 - 12/12/21
25025100100,25025040100,2021-08,18,97.0,08/02/21 - 08/08/21
25025100100,25025040100,2021-09,12,79.0,09/06/21 - 09/12/21
25025100100,25025040100,2021-10,14,103.0,10/11/21 - 10/17/21
25025100100,25025040100,2021-11,8,54.0,11/01/21 - 11/07/21
25025100100,25025040100,2021-12,20,112.0,12/06/21 - 12/12/21
25025100100,25025040300,2021-05,8,71.0,05/17/21 - 05/23/21
25025100100,25025040300,2021-11,12,93.0,11/08/21 - 11/14/21
25025100100,25025040600,2021-01,12,313.0,01/04/21 - 01/10/21
25025100100,25025040600,2021-06,8,70.0,06/07/21 - 06/13/21
25025100100,25025040600,2021-12,8,44.0,12/06/21 - 12/12/21
25025100100,25025040801,2021-04,10,286.0,04/12/21 - 04/18/21
25025100100,25025040801,2021-09,8,50.0,09/13/21 - 09/19/21
25025100100,25025040801,2021-10,12,83.0,10/04/21 - 10/10/21
25025100100,25025040801,2021-12,12,67.0,12/13/21 - 12/19/21
25025100100,25025050300,2021-06,12,156.0,06/07/21 - 06/13/21
25025100100,25025050300,2021-08,8,42.0,08/02/21 - 08/08/21
25025100100,25025050600,2021-05,18,222.0,05/03/21 - 05/09/21
25025100100,25025050600,2021-10,8,53.0,10/04/21 - 10/10/21
25025100100,25025050901,2021-03,25,811.0,03/08/21 - 03/14/21
25025100100,25025050901,2021-05,8,113.0,05/03/21 - 05/09/21
25025100100,25025051000,2021-12,8,44.0,12/06/21 - 12/12/21
25025100100,25025051101,2021-06,20,275.0,06/07/21 - 06/13/21
25025100100,25025051101,2021-07,16,64.0,07/05/21 - 07/11/21
25025100100,25025060301,2021-05,8,133.0,05/03/21 - 05/09/21
25025100100,25025060301,2021-12,8,44.0,12/20/21 - 12/26/21
25025100100,25025060400,2021-09,8,50.0,09/20/21 - 09/26/21
25025100100,25025060400,2021-10,12,85.0,10/04/21 - 10/10/21
25025100100,25025060400,2021-11,8,52.0,11/01/21 - 11/07/21
25025100100,25025060501,2021-01,8,212.0,01/04/21 - 01/10/21
25025100100,25025060501,2021-03,16,530.0,03/01/21 - 03/07/21
25025100100,25025060501,2021-04,12,344.0,04/05/21 - 04/11/21
25025100100,25025060501,2021-05,28,358.0,05/03/21 - 05/09/21
25025100100,25025060501,2021-07,218,893.0,07/05/21 - 07/11/21
25025100100,25025060501,2021-08,179,954.0,08/02/21 - 08/08/21
25025100100,25025060501,2021-09,127,836.0,09/06/21 - 09/12/21
25025100100,25025060501,2021-10,146,1041.0,10/04/21 - 10/10/21
25025100100,25025060501,2021-11,131,950.0,11/01/21 - 11/07/21
25025100100,25025060501,2021-12,130,737.0,12/06/21 - 12/12/21
25025100100,25025060700,2021-05,8,80.0,05/24/21 - 05/30/21
25025100100,25025060700,2021-08,8,40.0,08/02/21 - 08/08/21
25025100100,25025060800,2021-04,8,219.0,04/12/21 - 04/18/21
25025100100,25025060800,2021-05,16,220.0,05/03/21 - 05/09/21
25025100100,25025060800,2021-06,13,165.0,06/07/21 - 06/13/21
25025100100,25025060800,2021-11,12,79.0,11/01/21 - 11/07/21
25025100100,25025060800,2021-12,8,45.0,12/13/21 - 12/19/21
25025100100,25025070402,2021-02,8,246.0,02/15/21 - 02/21/21
25025100100,25025070402,2021-05,8,133.0,05/03/21 - 05/09/21
25025100100,25025070402,2021-06,12,114.0,06/14/21 - 06/20/21
25025100100,25025070402,2021-07,24,95.0,07/05/21 - 07/11/21
25025100100,25025070402,2021-08,12,69.0,08/16/21 - 08/22/21
25025100100,25025070402,2021-10,8,58.0,10/11/21 - 10/17/21
25025100100,25025070402,2021-11,12,69.0,11/15/21 - 11/21/21
25025100100,25025070600,2021-01,16,471.0,01/18/21 - 01/24/21
25025100100,25025070600,2021-03,12,370.0,03/22/21 - 03/28/21
25025100100,25025070600,2021-04,8,231.0,04/05/21 - 04/11/21
25025100100,25025070600,2021-05,42,601.0,05/03/21 - 05/09/21
25025100100,25025070600,2021-10,16,111.0,10/04/21 - 10/10/21
25025100100,25025070700,2021-04,13,369.0,04/12/21 - 04/18/21
25025100100,25025070700,2021-05,9,112.0,05/10/21 - 05/16/21
25025100100,25025070700,2021-10,12,85.0,10/04/21 - 10/10/21
25025100100,25025070700,2021-11,8,42.0,11/22/21 - 11/28/21
25025100100,25025071101,2021-01,41,1146.0,01/04/21 - 01/10/21
25025100100,25025071101,2021-02,16,500.0,02/01/21 - 02/07/21
25025100100,25025071101,2021-03,52,1638.0,03/01/21 - 03/07/21
25025100100,25025071101,2021-04,49,1375.0,04/05/21 - 04/11/21
25025100100,25025071101,2021-05,38,591.0,05/03/21 - 05/09/21
25025100100,25025071101,2021-06,75,571.0,06/07/21 - 06/13/21
25025100100,25025071101,2021-07,207,848.0,07/05/21 - 07/11/21
25025100100,25025071101,2021-08,234,1227.0,08/02/21 - 08/08/21
25025100100,25025071101,2021-09,142,931.0,09/06/21 - 09/12/21
25025100100,25025071101,2021-10,154,1111.0,10/04/21 - 10/10/21
25025100100,25025071101,2021-11,237,1672.0,11/01/21 - 11/07/21
25025100100,25025071101,2021-12,116,664.0,12/06/21 - 12/12/21
25025100100,25025071201,2021-01,17,480.0,01/11/21 - 01/17/21
25025100100,25025071201,2021-02,28,882.0,02/01/21 - 02/07/21
25025100100,25025071201,2021-03,16,543.0,03/01/21 - 03/07/21
25025100100,25025071201,2021-04,12,339.0,04/12/21 - 04/18/21
25025100100,25025071201,2021-05,20,223.0,05/10/21 - 05/16/21
25025100100,25025071201,2021-06,32,392.0,06/07/21 - 06/13/21
25025100100,25025071201,2021-07,8,33.0,07/12/21 - 07/18/21
25025100100,25025071201,2021-08,16,87.0,08/02/21 - 08/08/21
25025100100,25025071201,2021-11,13,74.0,11/15/21 - 11/21/21
25025100100,25025071201,2021-12,20,112.0,12/06/21 - 12/12/21
25025100100,25025080100,2021-01,28,810.0,01/11/21 - 01/17/21
25025100100,25025080100,2021-02,32,1009.0,02/01/21 - 02/07/21
25025100100,25025080100,2021-03,32,1053.0,03/01/21 - 03/07/21
25025100100,25025080100,2021-04,65,1848.0,04/05/21 - 04/11/21
25025100100,25025080100,2021-05,68,1028.0,05/03/21 - 05/09/21
25025100100,25025080100,2021-06,58,592.0,06/07/21 - 06/13/21
25025100100,25025080100,2021-07,70,284.0,07/05/21 - 07/11/21
25025100100,25025080100,2021-08,56,304.0,08/02/21 - 08/08/21
25025100100,25025080100,2021-09,56,373.0,09/06/21 - 09/12/21
25025100100,25025080100,2021-10,20,142.0,10/04/21 - 10/10/21
25025100100,25025080100,2021-11,102,628.0,11/01/21 - 11/07/21
25025100100,25025080100,2021-12,52,298.0,12/06/21 - 12/12/21
25025100100,25025080300,2021-01,17,490.0,01/11/21 - 01/17/21
25025100100,25025080300,2021-02,8,250.0,02/08/21 - 02/14/21
25025100100,25025080300,2021-03,12,399.0,03/01/21 - 03/07/21
25025100100,25025080300,2021-04,24,686.0,04/12/21 - 04/18/21
25025100100,25025080300,2021-05,24,330.0,05/03/21 - 05/09/21
25025100100,25025080300,2021-07,30,117.0,07/05/21 - 07/11/21
25025100100,25025080300,2021-08,29,155.0,08/09/21 - 08/15/21
25025100100,25025080300,2021-09,32,202.0,09/06/21 - 09/12/21
25025100100,25025080300,2021-10,20,143.0,10/04/21 - 10/10/21
25025100100,25025080300,2021-11,21,123.0,11/08/21 - 11/14/21
25025100100,25025080300,2021-12,24,136.0,12/06/21 - 12/12/21
25025100100,25025080401,2021-02,12,373.0,02/01/21 - 02/07/21
25025100100,25025080401,2021-03,16,493.0,03/01/21 - 03/07/21
25025100100,25025080401,2021-04,28,796.0,04/05/21 - 04/11/21
25025100100,25025080401,2021-05,36,441.0,05/03/21 - 05/09/21
25025100100,25025080401,2021-06,20,190.0,06/07/21 - 06/13/21
25025100100,25025080401,2021-07,24,98.0,07/05/21 - 07/11/21
25025100100,25025080401,2021-08,24,118.0,08/02/21 - 08/08/21
25025100100,25025080401,2021-09,21,140.0,09/06/21 - 09/12/21
25025100100,25025080401,2021-10,25,186.0,10/11/21 - 10/17/21
25025100100,25025080401,2021-11,44,328.0,11/01/21 - 11/07/21
25025100100,25025080401,2021-12,8,44.0,12/20/21 - 12/26/21
25025100100,25025080500,2021-02,16,505.0,02/01/21 - 02/07/21
25025100100,25025080500,2021-03,20,642.0,03/01/21 - 03/07/21
25025100100,25025080500,2021-04,12,346.0,04/12/21 - 04/18/21
25025100100,25025080500,2021-05,26,318.0,05/03/21 - 05/09/21
25025100100,25025080500,2021-06,16,204.0,06/07/21 - 06/13/21
25025100100,25025080500,2021-07,24,100.0,07/12/21 - 07/18/21
25025100100,25025080500,2021-08,66,343.0,08/02/21 - 08/08/21
25025100100,25025080500,2021-09,20,131.0,09/06/21 - 09/12/21
25025100100,25025080500,2021-10,16,115.0,10/04/21 - 10/10/21
25025100100,25025080500,2021-11,68,460.0,11/01/21 - 11/07/21
25025100100,25025080500,2021-12,8,44.0,12/20/21 - 12/26/21
25025100100,25025080601,2021-01,20,571.0,01/04/21 - 01/10/21
25025100100,25025080601,2021-02,24,723.0,02/01/21 - 02/07/21
25025100100,25025080601,2021-03,28,873.0,03/15/21 - 03/21/21
25025100100,25025080601,2021-04,50,1411.0,04/05/21 - 04/11/21
25025100100,25025080601,2021-05,48,553.0,05/03/21 - 05/09/21
25025100100,25025080601,2021-06,48,404.0,06/07/21 - 06/13/21
25025100100,25025080601,2021-07,114,468.0,07/05/21 - 07/11/21
25025100100,25025080601,2021-08,134,718.0,08/02/21 - 08/08/21
25025100100,25025080601,2021-09,106,686.0,09/06/21 - 09/12/21
25025100100,25025080601,2021-10,115,821.0,10/04/21 - 10/10/21
25025100100,25025080601,2021-11,144,990.0,11/01/21 - 11/07/21
25025100100,25025080601,2021-12,95,543.0,12/06/21 - 12/12/21
25025100100,25025080801,2021-01,24,676.0,01/04/21 - 01/10/21
25025100100,25025080801,2021-02,12,377.0,02/01/21 - 02/07/21
25025100100,25025080801,2021-03,20,666.0,03/15/21 - 03/21/21
25025100100,25025080801,2021-04,12,330.0,04/05/21 - 04/11/21
25025100100,25025080801,2021-05,13,203.0,05/03/21 - 05/09/21
25025100100,25025080801,2021-07,12,48.0,07/05/21 - 07/11/21
25025100100,25025080801,2021-08,8,40.0,08/02/21 - 08/08/21
25025100100,25025080801,2021-09,20,133.0,09/06/21 - 09/12/21
25025100100,25025080801,2021-10,21,146.0,10/04/21 - 10/10/21
25025100100,25025080801,2021-11,28,189.0,11/01/21 - 11/07/21
25025100100,25025080900,2021-02,20,628.0,02/08/21 - 02/14/21
25025100100,25025080900,2021-03,8,271.0,03/01/21 - 03/07/21
25025100100,25025080900,2021-04,20,570.0,04/05/21 - 04/11/21
25025100100,25025080900,2021-05,17,252.0,05/03/21 - 05/09/21
25025100100,25025080900,2021-06,16,131.0,06/07/21 - 06/13/21
25025100100,25025080900,2021-08,28,152.0,08/02/21 - 08/08/21
25025100100,25025080900,2021-09,12,79.0,09/06/21 - 09/12/21
25025100100,25025080900,2021-10,28,202.0,10/04/21 - 10/10/21
25025100100,25025080900,2021-11,17,113.0,11/01/21 - 11/07/21
25025100100,25025080900,2021-12,25,141.0,12/13/21 - 12/19/21
25025100100,25025081001,2021-01,16,471.0,01/11/21 - 01/17/21
25025100100,25025081001,2021-02,14,435.0,02/15/21 - 02/21/21
25025100100,25025081001,2021-03,37,1172.0,03/01/21 - 03/07/21
25025100100,25025081001,2021-04,49,1368.0,04/05/21 - 04/11/21
25025100100,25025081001,2021-05,54,669.0,05/03/21 - 05/09/21
25025100100,25025081001,2021-06,37,314.0,06/07/21 - 06/13/21
25025100100,25025081001,2021-07,120,500.0,07/05/21 - 07/11/21
25025100100,25025081001,2021-08,179,935.0,08/02/21 - 08/08/21
25025100100,25025081001,2021-09,106,692.0,09/06/21 - 09/12/21
25025100100,25025081001,2021-10,119,845.0,10/04/21 - 10/10/21
25025100100,25025081001,2021-11,128,884.0,11/01/21 - 11/07/21
25025100100,25025081001,2021-12,93,531.0,12/06/21 - 12/12/21
25025100100,25025081200,2021-01,16,448.0,01/04/21 - 01/10/21
25025100100,25025081200,2021-03,28,918.0,03/08/21 - 03/14/21
25025100100,25025081200,2021-04,12,346.0,04/19/21 - 04/25/21
25025100100,25025081200,2021-05,25,297.0,05/03/21 - 05/09/21
25025100100,25025081200,2021-06,36,361.0,06/07/21 - 06/13/21
25025100100,25025081200,2021-07,24,99.0,07/05/21 - 07/11/21
25025100100,25025081200,2021-08,28,157.0,08/02/21 - 08/08/21
25025100100,25025081200,2021-09,28,185.0,09/06/21 - 09/12/21
25025100100,25025081200,2021-10,30,208.0,10/04/21 - 10/10/21
25025100100,25025081200,2021-11,31,220.0,11/01/21 - 11/07/21
25025100100,25025081200,2021-12,51,288.0,12/06/21 - 12/12/21
25025100100,25025081400,2021-02,20,614.0,02/01/21 - 02/07/21
25025100100,25025081400,2021-03,12,384.0,03/15/21 - 03/21/21
25025100100,25025081400,2021-04,20,554.0,04/05/21 - 04/11/21
25025100100,25025081400,2021-05,51,687.0,05/03/21 - 05/09/21
25025100100,25025081400,2021-06,35,205.0,06/07/21 - 06/13/21
25025100100,25025081400,2021-07,86,351.0,07/05/21 - 07/11/21
25025100100,25025081400,2021-08,125,658.0,08/02/21 - 08/08/21
25025100100,25025081400,2021-09,66,437.0,09/06/21 - 09/12/21
25025100100,25025081400,2021-10,95,695.0,10/04/21 - 10/10/21
25025100100,25025081400,2021-11,78,540.0,11/01/21 - 11/07/21
25025100100,25025081400,2021-12,90,509.0,12/06/21 - 12/12/21
25025100100,25025081500,2021-04,8,217.0,04/05/21 - 04/11/21
25025100100,25025081500,2021-05,20,191.0,05/17/21 - 05/23/21
25025100100,25025081500,2021-07,12,49.0,07/12/21 - 07/18/21
25025100100,25025081500,2021-08,8,37.0,08/02/21 - 08/08/21
25025100100,25025081500,2021-12,12,67.0,12/13/21 - 12/19/21
25025100100,25025081700,2021-01,56,1562.0,01/04/21 - 01/10/21
25025100100,25025081700,2021-02,49,1507.0,02/01/21 - 02/07/21
25025100100,25025081700,2021-03,84,2690.0,03/01/21 - 03/07/21
25025100100,25025081700,2021-04,85,2373.0,04/05/21 - 04/11/21
25025100100,25025081700,2021-05,162,1916.0,05/03/21 - 05/09/21
25025100100,25025081700,2021-06,81,949.0,06/07/21 - 06/13/21
25025100100,25025081700,2021-07,105,432.0,07/05/21 - 07/11/21
25025100100,25025081700,2021-08,129,689.0,08/02/21 - 08/08/21
25025100100,25025081700,2021-09,122,791.0,09/06/21 - 09/12/21
25025100100,25025081700,2021-10,112,799.0,10/04/21 - 10/10/21
25025100100,25025081700,2021-11,162,1113.0,11/01/21 - 11/07/21
25025100100,25025081700,2021-12,85,483.0,12/06/21 - 12/12/21
25025100100,25025081800,2021-01,24,649.0,01/04/21 - 01/10/21
25025100100,25025081800,2021-03,16,514.0,03/01/21 - 03/07/21
25025100100,25025081800,2021-04,29,802.0,04/05/21 - 04/11/21
25025100100,25025081800,2021-05,45,505.0,05/10/21 - 05/16/21
25025100100,25025081800,2021-06,16,170.0,06/07/21 - 06/13/21
25025100100,25025081800,2021-07,35,139.0,07/05/21 - 07/11/21
25025100100,25025081800,2021-08,41,215.0,08/02/21 - 08/08/21
25025100100,25025081800,2021-09,33,213.0,09/06/21 - 09/12/21
25025100100,25025081800,2021-10,19,135.0,10/04/21 - 10/10/21
25025100100,25025081800,2021-11,32,218.0,11/01/21 - 11/07/21
25025100100,25025081900,2021-02,16,482.0,02/08/21 - 02/14/21
25025100100,25025081900,2021-03,32,1036.0,03/01/21 - 03/07/21
25025100100,25025081900,2021-04,24,685.0,04/05/21 - 04/11/21
25025100100,25025081900,2021-05,103,1247.0,05/03/21 - 05/09/21
25025100100,25025081900,2021-06,46,570.0,06/07/21 - 06/13/21
25025100100,25025081900,2021-07,64,257.0,07/05/21 - 07/11/21
25025100100,25025081900,2021-08,109,584.0,08/02/21 - 08/08/21
25025100100,25025081900,2021-09,83,536.0,09/06/21 - 09/12/21
25025100100,25025081900,2021-10,96,689.0,10/04/21 - 10/10/21
25025100100,25025081900,2021-11,102,670.0,11/01/21 - 11/07/21
25025100100,25025081900,2021-12,40,226.0,12/06/21 - 12/12/21
25025100100,25025082000,2021-02,20,609.0,02/01/21 - 02/07/21
25025100100,25025082000,2021-03,12,365.0,03/01/21 - 03/07/21
25025100100,25025082000,2021-07,8,32.0,07/05/21 - 07/11/21
25025100100,25025082000,2021-08,26,144.0,08/09/21 - 08/15/21
25025100100,25025082000,2021-09,12,77.0,09/13/21 - 09/19/21
25025100100,25025082000,2021-10,8,55.0,10/04/21 - 10/10/21
25025100100,25025082000,2021-11,16,107.0,11/08/21 - 11/14/21
25025100100,25025082000,2021-12,8,44.0,12/06/21 - 12/12/21
25025100100,25025082100,2021-01,24,652.0,01/04/21 - 01/10/21
25025100100,25025082100,2021-02,32,978.0,02/01/21 - 02/07/21
25025100100,25025082100,2021-03,47,1535.0,03/01/21 - 03/07/21
25025100100,25025082100,2021-04,41,1152.0,04/05/21 - 04/11/21
25025100100,25025082100,2021-05,40,468.0,05/03/21 - 05/09/21
25025100100,25025082100,2021-06,50,455.0,06/07/21 - 06/13/21
25025100100,25025082100,2021-07,61,244.0,07/05/21 - 07/11/21
25025100100,25025082100,2021-08,64,343.0,08/02/21 - 08/08/21
25025100100,25025082100,2021-09,54,352.0,09/06/21 - 09/12/21
25025100100,25025082100,2021-10,59,431.0,10/04/21 - 10/10/21
